"Importado","AireAcondicionado","Codigo","Cilindraje","Potencia"
0,0,1603106,4570,119
0,0,1603108,4570,119
0,0,1603109,4570,119
0,0,1603110,4570,119
0,0,1603111,12023,273
0,0,1603112,970,50
0,0,1603113,2771,95
0,0,1603114,2771,95
0,0,1603115,5193,210
0,0,1603116,5193,148
0,0,1603117,5193,148
0,0,1603118,2999,128
0,0,1603119,5193,148
0,0,1603120,5193,148
0,0,1603121,5193,210
0,0,1603122,2771,94
0,0,1603123,2999,128
0,0,1603124,5193,155
0,0,1603125,5193,187
0,0,1603126,5193,155
0,0,1603127,4570,119
0,0,1603128,5193,153
0,0,1603129,5193,155
0,0,1603130,15681,375
0,0,1603131,15681,375
0,0,1603132,5193,153
0,0,1603133,2999,122
0,0,1603134,2999,122
0,0,1603135,5193,153
0,0,1603136,5193,148
0,0,1603137,5193,153
0,0,1603138,5193,153
0,0,1603139,5193,187
0,0,1603140,5193,153
0,0,1603141,5193,153
0,0,1604001,6000,210
0,0,1604002,0,0
0,0,1604003,5700,160
0,0,1604004,0,0
0,0,1604005,0,165
0,0,1604006,0,156
0,0,1604007,0,156
0,0,1604008,0,165
0,0,1604017,10000,240
0,0,1604018,3856,104
0,0,1604019,3856,104
1,0,1604021,5700,190
0,0,1604022,0,0
0,0,1604024,0,0
0,0,1604025,7200,207
0,0,1604026,2771,95
0,0,1604027,7200,207
0,0,1604030,2771,75
0,0,1604033,4570,119
0,0,1604039,2771,94
0,0,1604042,7200,250
0,0,1604047,4570,119
0,0,1604048,4570,119
0,0,1604051,7127,202
0,0,1604054,4570,119
0,0,1604056,2771,95
0,0,1604058,2771,94
0,0,1604062,2771,0
0,0,1604063,7127,227
0,0,1604064,7127,227
0,0,1604065,2771,94
1,0,1604066,7127,227
0,0,1604067,3856,104
1,0,1604068,12068,355
0,0,1604069,4570,119
0,0,1604070,4570,119
0,0,1604071,7790,240
0,0,1604072,5193,210
0,0,1604073,2999,128
0,0,1604074,5193,148
0,0,1604075,2999,128
0,0,1604076,2771,89
0,0,1604077,5193,148
0,1,1604078,7790,280
0,0,1604079,7790,280
0,0,1604080,2999,128
0,0,1604081,2999,104
0,0,1604082,5193,153
0,0,1604083,5193,153
0,0,1604084,5193,187
0,1,1604085,2999,128
0,0,1604086,7790,240
0,0,1604087,2999,122
0,0,1604088,7790,280
0,0,1604089,2999,122
0,0,1604090,2999,104
0,0,1604091,2999,122
0,1,1604092,7790,280
0,1,1604093,2999,104
0,0,1604094,5193,153
0,0,1604095,5193,153
0,0,1604096,2999,104
0,0,1604097,2999,122
0,0,1604098,2999,122
1,1,1606009,5700,200
1,0,1606011,4300,190
1,1,1606034,3100,120
1,0,1606035,2300,93
1,0,1606036,3000,190
1,0,1606037,3000,190
1,1,1606038,4300,200
1,1,1606039,4300,200
1,0,1606043,2400,93
1,1,1606044,5700,210
1,1,1606046,4300,210
0,1,1606054,1590,96
0,1,1606055,1590,96
1,1,1606060,3400,185
1,1,1606063,2000,83
1,1,1606072,2800,140
0,0,1606085,1000,50
1,0,1606086,5700,225
0,0,1606091,970,44
0,0,1606100,970,44
1,1,1606194,8100,340
1,1,1606196,1796,110
1,1,1606197,3195,230
1,1,1606198,2400,172
1,1,1606199,1995,128
1,1,1606200,1991,150
1,1,1606202,4300,160
1,1,1606203,4300,160
1,1,1606204,5300,320
1,1,1606205,5300,285
1,1,1606206,5700,200
1,1,1606207,6599,250
1,0,1606208,1206,84
1,1,1606209,1206,84
1,1,1606210,2400,172
1,1,1606211,2400,168
1,1,1606212,5300,285
1,1,1606213,2400,168
1,1,1606214,3600,281
1,1,1606215,2997,264
1,1,1606216,6000,352
1,1,1606217,5300,285
1,0,1606218,1298,82
1,0,1606219,1206,81
1,1,1606220,1206,81
1,1,1606221,2384,182
1,1,1606222,1796,138
1,1,1606223,1796,138
1,1,1606224,1796,138
1,1,1606225,2384,175
1,1,1606226,6000,352
1,1,1606227,3564,281
1,1,1606228,1206,81
1,1,1606229,1796,138
1,1,1606230,3564,281
1,1,1606231,1796,138
1,1,1606232,1796,138
1,1,1606233,1796,138
1,1,1606234,1206,81
1,1,1606235,1796,138
0,0,1607004,970,44
1,0,1607005,2300,93
1,0,1607008,1206,84
1,1,1607009,4300,195
1,0,1607010,1206,81
1,1,1607011,1206,81
1,1,1607012,1206,81
0,0,1608005,2559,113
0,0,1608006,2559,113
0,1,1608007,2559,113
0,0,1608008,1300,63
0,0,1608009,1300,63
0,1,1608010,2559,113
1,0,1608012,1590,79
1,1,1608013,3165,174
0,1,1608014,2600,113
1,1,1608015,3165,174
1,1,1608016,1590,97
1,1,1608017,5700,215
0,0,1608018,1300,63
1,1,1608019,3165,174
0,1,1608021,1300,79
1,1,1608022,2600,130
1,1,1608023,3200,188
1,1,1608025,1590,94
1,1,1608026,1995,128
1,1,1608028,2493,144
1,1,1608030,2493,144
1,1,1608032,4200,270
1,1,1608035,4200,270
1,1,1608036,2736,170
1,1,1608044,5328,300
1,1,1608046,2000,165
1,1,1608047,5300,320
1,0,1608048,4100,0
1,1,1608049,3195,230
1,1,1608050,3400,185
1,1,1608051,3564,252
1,1,1608052,2997,264
1,1,1608053,2400,182
1,1,1608054,5300,320
1,1,1608055,2776,174
1,1,1608056,2776,174
1,1,1608057,5300,355
1,1,1608058,2800,197
0,0,1610001,0,0
0,0,1610002,0,156
0,0,1610003,0,165
0,0,1610004,0,165
0,0,1610005,0,156
0,0,1610006,0,0
0,0,1610008,5700,160
0,0,1610010,10000,240
0,0,1610012,6000,210
0,0,1610013,0,0
0,0,1610014,7200,207
0,0,1610015,4570,119
0,0,1610016,7200,207
0,0,1610017,5700,190
0,0,1610018,0,0
0,0,1610019,2771,95
0,0,1610020,7200,250
0,0,1610022,0,0
0,0,1610023,7127,227
0,0,1610024,7127,227
0,0,1610027,3856,104
0,0,1610031,7127,202
0,0,1610032,0,165
0,0,1610033,4570,119
0,0,1610034,3856,104
0,0,1610035,2771,94
0,0,1610036,7200,207
0,0,1610037,4570,119
0,0,1610038,4570,119
0,0,1610039,4570,119
0,0,1610040,3856,104
0,0,1610041,4570,119
0,0,1610042,7127,227
0,0,1610043,10000,240
0,0,1610044,0,0
0,0,1610045,7127,227
0,0,1610046,7200,250
0,0,1610047,3856,104
0,0,1610048,3856,104
0,0,1610049,7127,227
0,0,1610050,7127,202
0,0,1610051,4570,119
0,0,1610052,7790,240
0,0,1610053,4570,119
0,0,1610054,4570,119
0,0,1610055,5193,210
0,0,1610056,7200,207
0,0,1610057,5193,148
0,0,1610058,5193,148
0,0,1610059,2999,128
0,0,1610060,5193,148
0,0,1610061,5193,148
0,1,1610062,7790,280
0,0,1610063,7790,280
0,0,1610064,2771,95
0,0,1610065,5193,210
0,0,1610066,2999,128
0,0,1610067,2999,128
0,0,1610068,7790,240
0,0,1610069,0,0
0,0,1610070,5193,187
0,0,1610071,5193,153
0,0,1610072,5193,153
0,0,1610073,7790,240
0,0,1610074,5193,153
0,0,1610075,5193,153
0,0,1610076,7790,280
0,0,1610077,7790,240
0,1,1610078,7790,280
0,0,1610079,2999,122
0,1,1610080,7790,280
0,0,1610081,5193,187
0,0,1611027,2198,114
0,0,1611031,4570,119
0,0,1611039,4570,119
0,0,1611043,1600,80
0,0,1611045,12023,273
0,0,1611047,7200,207
1,0,1611049,5700,190
1,0,1611050,2771,0
0,0,1611052,7200,207
0,0,1611053,2198,114
0,0,1611054,2771,95
0,0,1611055,7127,227
0,0,1611056,7200,207
1,0,1611057,12068,355
1,0,1611058,12068,360
1,0,1611059,2500,80
0,0,1611062,2771,94
1,0,1611064,2499,79
0,0,1611065,7127,202
0,0,1611066,7200,250
0,0,1611067,2771,95
0,0,1611068,4570,119
0,0,1611080,7193,190
0,0,1611081,7127,250
0,0,1611083,4570,119
1,0,1611084,7127,227
0,0,1611085,7127,227
1,0,1611086,7127,227
0,0,1611087,3856,104
0,0,1611089,3856,104
0,0,1611090,4570,119
0,0,1611091,4570,119
0,0,1611092,2771,94
0,0,1611093,2771,75
0,0,1611094,0,165
1,0,1611095,2405,124
1,0,1611096,2499,79
0,0,1611097,0,165
0,0,1611098,0,0
0,0,1611099,0,0
0,0,1611100,0,0
0,0,1611101,7127,202
0,0,1611102,12000,228
0,0,1611103,5700,160
0,0,1611104,3856,104
1,0,1611105,12068,355
0,0,1611106,10000,240
0,0,1611107,4570,119
0,0,1611108,7127,227
0,0,1611109,4570,119
0,0,1611110,2771,94
0,0,1611111,4570,119
0,0,1611112,0,0
0,0,1611114,4570,119
1,0,1611115,3500,197
0,0,1611116,5193,210
0,0,1611117,7790,240
0,0,1611118,2999,128
0,0,1611119,2771,89
0,0,1611120,5193,148
0,0,1611121,2999,128
0,0,1611122,2999,128
0,0,1611123,7790,280
0,0,1611124,5193,148
0,1,1611125,7790,280
0,1,1611126,7790,280
0,0,1611127,7790,280
0,0,1611128,2999,128
0,0,1611129,5193,148
0,0,1611130,5193,153
0,0,1611131,2999,122
0,0,1611132,5193,187
0,0,1611133,2999,122
0,0,1611134,5193,153
0,0,1611135,5193,153
0,0,1611136,5193,155
0,0,1611137,2999,122
0,0,1611138,2999,122
0,0,1611139,5193,153
0,0,1611140,5193,187
0,0,1611141,5193,210
0,0,1611142,15681,375
0,0,1611143,15681,375
0,0,1611144,2999,104
0,1,1611145,2999,128
0,0,1611146,7790,240
0,0,1611147,7790,280
0,0,1611148,7790,280
0,1,1611149,5193,148
0,0,1611150,5193,153
0,0,1611151,2999,104
0,1,1611152,7790,280
0,1,1611153,7790,280
0,1,1611154,2999,104
0,1,1611155,5193,153
1,0,1611156,2500,130
0,0,1611157,5193,153
0,0,1611158,5193,153
0,0,1611159,2999,104
0,0,1611160,2999,122
0,0,1611161,5193,153
0,0,1611162,5193,153
0,0,1611163,2999,122
0,0,1612002,0,0
0,0,1612003,4100,0
0,0,1612005,5700,160
0,0,1612006,5700,160
0,0,1612007,0,156
0,0,1612008,0,156
0,0,1612009,0,165
0,0,1612011,0,156
0,0,1612012,0,165
0,0,1612013,0,165
0,0,1612014,0,165
0,0,1612016,1600,80
0,0,1612017,6000,210
0,0,1612018,1600,80
0,0,1612022,10000,240
0,0,1612031,2300,96
0,0,1612032,2300,96
0,0,1612035,0,0
0,0,1612037,10000,240
0,0,1612039,3856,104
0,0,1612040,3856,104
0,0,1612041,3856,104
0,0,1612042,3856,104
1,0,1612046,5700,190
0,0,1612050,0,0
0,0,1612051,2300,96
0,0,1612052,0,0
0,0,1612054,0,0
0,0,1612055,1600,80
0,0,1612056,2771,95
0,0,1612058,7200,207
0,0,1612060,7200,207
0,0,1612061,2771,75
0,0,1612062,2198,114
0,0,1612063,970,50
0,0,1612064,2198,114
0,0,1612066,4570,119
1,0,1612067,2500,80
0,0,1612068,2771,95
1,0,1612069,7127,227
0,0,1612071,2771,94
0,0,1612073,4570,119
1,0,1612075,2405,124
1,0,1612076,2499,79
0,0,1612077,5700,190
0,0,1612081,7200,250
1,0,1612083,2499,79
0,0,1612084,2771,95
0,0,1612085,2771,94
0,0,1612090,7200,207
0,0,1612091,0,0
0,0,1612092,7200,207
0,0,1612093,2771,75
0,0,1612094,4570,119
0,0,1612095,2771,94
0,0,1612096,2771,94
0,0,1612097,7127,202
0,0,1612099,4570,119
0,0,1612100,7127,227
0,0,1612101,4570,119
1,0,1612102,7127,227
1,0,1612103,7127,227
1,0,1612104,7127,202
0,0,1612107,4570,119
1,0,1612108,2771,0
0,0,1612110,2771,94
1,0,1612111,2499,79
0,0,1612112,4570,119
0,0,1612113,4570,119
0,0,1612114,2771,95
1,0,1612115,2999,130
1,0,1612116,2405,124
0,0,1612117,2198,114
0,0,1612118,2771,94
0,0,1612119,3856,104
0,0,1612120,3856,104
0,0,1612121,7127,227
0,0,1612122,4570,119
0,0,1612123,4570,119
1,0,1612124,2499,79
1,0,1612125,2405,124
1,0,1612126,2999,130
0,0,1612127,970,50
1,0,1612128,3500,197
0,0,1612129,4570,119
0,0,1612130,7200,250
0,0,1612131,5193,210
0,0,1612132,5193,210
0,0,1612133,7790,240
0,0,1612134,7790,240
0,0,1612135,2771,89
0,0,1612136,2999,128
0,0,1612137,2771,89
0,0,1612138,5193,148
0,0,1612139,2999,128
0,0,1612140,2999,128
0,0,1612141,2999,128
1,0,1612142,2405,124
0,0,1612143,5193,148
0,0,1612144,5193,148
0,0,1612145,5193,148
0,0,1612146,2999,128
0,1,1612147,7790,280
0,0,1612148,7790,280
0,0,1612149,7790,280
1,1,1612150,2500,130
1,0,1612151,2500,80
0,0,1612152,2999,128
0,1,1612153,2999,128
0,0,1612154,5193,153
0,0,1612155,5193,153
0,0,1612156,2999,104
1,0,1612157,2500,130
0,0,1612158,5193,153
0,0,1612159,5193,187
0,0,1612160,2999,122
0,0,1612161,2999,104
0,0,1612162,7790,240
0,0,1612163,5193,187
0,0,1612164,2999,122
0,0,1612165,7790,280
0,0,1612166,4570,119
0,0,1612167,5193,153
0,0,1612168,2999,122
1,1,1612169,1485,106
0,0,1612170,0,0
0,0,1612171,2999,122
0,0,1612172,2999,122
1,1,1612173,1485,106
0,0,1612174,2999,122
1,0,1612175,2500,130
0,0,1612176,5193,153
0,0,1612177,2999,104
0,1,1612178,2999,104
0,0,1612179,5193,153
0,0,1612180,2999,104
0,0,1612181,2999,104
0,0,1612182,2999,122
0,0,1612183,5193,153
0,0,1620003,0,0
1,0,1620012,1600,80
0,0,1620014,1600,80
0,0,1620016,1600,80
0,0,1620020,1600,80
0,0,1620022,1600,80
0,0,1620040,2254,96
0,0,1620041,2254,96
0,0,1620042,2254,96
0,0,1620043,2254,96
1,1,1620046,5700,210
1,1,1620052,2254,96
1,1,1620054,4300,200
1,1,1620055,5700,210
1,1,1620057,4300,210
0,0,1620058,1600,80
0,0,1620059,1600,80
0,0,1620060,2254,108
0,0,1620061,2300,108
0,0,1620062,2198,114
0,0,1620063,2198,114
0,0,1620064,2198,114
0,0,1620066,2198,114
1,1,1620067,2254,96
0,0,1620068,970,44
0,0,1620072,2499,80
1,1,1620074,5700,210
1,1,1620077,4800,270
0,0,1620080,2499,80
0,0,1620085,1600,85
0,1,1620087,3200,185
1,1,1620088,5700,210
1,1,1620089,5328,285
1,1,1620093,5300,285
1,1,1620094,4800,270
1,1,1620096,5700,210
1,1,1620097,5000,230
1,0,1620100,2499,79
1,0,1620101,2405,124
1,0,1620102,3500,197
1,0,1620103,2499,79
1,0,1620104,3500,197
1,1,1620106,5700,210
1,0,1620107,2405,124
1,1,1620111,5700,210
1,1,1620112,5300,285
1,1,1620114,4500,200
1,1,1620117,4300,195
1,0,1620118,2405,124
1,0,1620119,2405,124
1,0,1620120,2499,79
1,0,1620121,2999,130
1,0,1620122,2999,130
1,0,1620123,2499,79
1,0,1620124,1598,92
1,1,1620125,2500,130
1,0,1620126,2500,130
1,1,1620127,2500,130
1,0,1620128,2500,130
1,1,1620129,1485,106
1,1,1620130,1485,106
1,1,1620131,4300,285
0,0,1621001,1600,80
0,0,1621002,1600,80
0,0,1621004,2254,96
0,0,1621005,2254,96
0,1,1621006,2254,96
0,1,1621007,2254,96
0,0,1621015,2198,114
0,0,1621016,2198,114
1,1,1621020,3165,192
0,0,1621021,2198,114
0,0,1621023,2198,114
1,0,1621024,2771,99
1,0,1621025,2771,99
1,0,1621027,2499,80
1,0,1621031,3000,130
1,0,1621034,3000,130
1,0,1621037,2400,124
1,1,1621040,3500,197
1,1,1621047,3500,197
1,1,1621048,3500,197
1,1,1621050,5300,295
1,1,1621082,5300,320
1,1,1621083,2999,130
1,0,1621084,2405,124
1,1,1621085,3500,197
1,0,1621086,2999,130
1,1,1621087,3500,197
1,1,1621088,2999,130
1,1,1621089,5967,332
1,1,1621090,2500,130
1,1,1621091,2500,130
1,0,1621092,2500,130
0,0,1622002,0,0
0,0,1622004,0,0
0,0,1622007,14000,350
0,0,1622009,0,165
0,0,1622010,14500,325
0,0,1622012,7200,207
0,0,1622013,7193,190
1,0,1622014,7127,227
0,0,1622015,0,0
1,0,1622017,14256,390
0,0,1622081,7193,250
1,0,1622082,14256,384
1,0,1622083,7193,300
0,0,1622084,7790,280
0,0,1626002,0,165
0,0,1626003,0,156
0,0,1626004,0,156
0,0,1626005,0,0
0,0,1626008,4570,119
0,0,1626010,10000,240
0,0,1626011,6000,210
0,0,1626012,0,0
0,0,1626013,0,0
0,0,1626015,7200,207
0,0,1626017,0,165
0,0,1626019,7193,190
0,0,1626082,2771,95
0,0,1626083,7127,250
1,0,1626084,7193,300
1,0,1626085,7127,227
1,0,1626086,7127,227
0,0,1626087,7193,250
0,0,1626088,7200,250
0,0,1626089,7127,227
1,0,1626090,12068,355
0,0,1626091,3856,104
0,0,1626092,7200,207
0,0,1626093,7790,280
0,0,1626094,4570,119
0,0,1626095,5193,148
0,0,1626096,7790,240
0,1,1626097,7790,280
0,0,1626098,5193,148
0,0,1626099,0,0
0,0,1626100,7127,202
0,0,1626101,2999,128
0,0,1626102,2999,128
0,0,1626103,5193,210
0,0,1626104,4570,119
0,0,1626105,7790,240
0,1,1626106,7790,280
0,0,1626107,7790,280
0,1,1626108,7790,280
0,1,1626109,5193,153
0,0,1626110,5193,187
1,1,1701002,3000,141
1,1,1701006,2400,150
1,1,1701007,3500,214
1,1,1701009,3500,250
1,1,1701010,2400,150
1,1,1701011,2700,178
1,1,1701012,6400,470
1,1,1701013,3600,295
1,1,1701014,3600,283
1,1,1706001,3300,158
1,1,1706002,3800,205
1,1,1706004,3000,0
1,1,1706005,3300,180
1,1,1706006,3300,180
1,1,1706008,3000,150
1,1,1706009,3800,197
1,1,1706056,3953,253
1,1,1706057,3953,253
1,1,1706058,3500,250
1,1,1706059,3800,180
1,1,1706060,3300,180
1,1,1706061,3600,283
1,1,1801009,2000,130
1,1,1801010,1360,75
1,1,1801011,2975,170
1,1,1801012,2000,123
1,0,1801013,1761,103
1,0,1801014,1761,103
1,1,1801015,2000,148
1,1,1801016,2000,119
1,0,1801018,1360,75
1,1,1801020,2000,119
1,0,1801021,1360,85
1,1,1801022,2000,148
1,1,1801023,1800,111
1,1,1801024,2000,119
1,1,1801025,1800,103
1,0,1801026,1400,75
1,1,1801027,1600,90
1,0,1801028,1761,103
1,1,1801029,1600,120
1,1,1801031,1800,110
1,1,1801032,2000,130
1,1,1801034,1800,115
1,1,1801036,3000,194
1,1,1801037,1800,111
1,1,1801042,2000,137
1,1,1801043,2000,137
1,1,1801044,1600,110
1,1,1801045,1600,110
1,1,1801046,1997,143
1,1,1801049,2000,137
1,1,1801050,1997,143
1,1,1801052,1600,90
1,1,1801054,2946,210
1,1,1801060,1800,110
1,1,1801061,1600,110
1,1,1801062,1360,75
1,1,1801063,1360,75
1,0,1801065,1360,75
1,1,1801070,1587,110
1,1,1801072,1587,110
1,1,1801073,1997,138
1,1,1801074,1587,110
1,1,1801077,1997,138
1,1,1801078,1587,110
1,1,1801079,1761,103
1,1,1801081,2000,119
1,1,1801082,3000,194
1,1,1801084,2000,137
1,1,1801086,1997,143
1,1,1801087,1560,110
1,1,1801088,1587,80
1,1,1801089,1761,103
1,1,1801090,1360,75
1,1,1801091,1398,70
1,1,1801092,1398,70
1,1,1801093,1998,138
1,1,1801094,1998,138
1,1,1801095,2946,215
1,1,1801096,1998,143
1,1,1801097,1997,143
1,1,1801098,1997,90
1,1,1801099,1360,75
1,1,1801100,1598,156
1,1,1801101,1598,120
1,1,1801102,1997,143
1,1,1801103,1587,110
1,1,1801104,2946,210
1,1,1801105,1598,120
1,1,1801106,1598,156
1,1,1801107,1598,120
1,1,1801108,1598,120
1,1,1801109,1598,156
1,1,1801110,1598,163
1,1,1801111,1598,115
1,1,1801112,1598,156
1,1,1801113,1598,115
1,1,1801114,1598,115
1,1,1801115,1560,92
1,1,1801116,1598,120
1,1,1801117,1598,120
1,1,1801118,1199,110
1,1,1801119,1199,110
1,1,1801120,1199,130
1,1,1801121,1199,82
1,1,1801122,1587,115
1,1,1801123,1587,115
1,1,1801124,1560,92
1,1,1801125,1560,92
1,0,1803002,2198,120
1,0,1803003,2198,120
1,0,1803004,2800,160
1,1,1803005,2198,120
1,1,1803006,2198,120
1,1,1806005,1761,103
1,1,1806006,1600,110
1,1,1806008,2000,148
1,1,1806009,2000,148
1,1,1806010,1800,103
1,1,1806011,1761,112
1,1,1806012,1800,110
1,0,1806013,1800,90
1,1,1806014,2000,130
1,0,1806015,1400,85
1,0,1806018,1900,71
1,0,1806020,1900,71
1,1,1806021,2230,160
1,1,1806022,1998,150
1,1,1806023,1600,110
1,1,1806024,2000,143
1,1,1806025,2000,143
1,1,1806026,1900,71
1,1,1806027,2000,143
1,1,1806028,1598,163
1,1,1806029,1560,92
1,1,1806030,1598,163
1,1,1806031,1598,147
1,0,1807001,2000,81
1,1,1807002,2198,100
1,0,1807003,1400,75
1,0,1807004,1400,75
1,0,1807005,1900,71
1,0,1807006,1900,71
1,1,1807007,2198,120
1,1,1807008,1900,71
1,1,1807009,1560,90
1,1,1812001,1400,85
1,0,1812003,2800,180
1,1,1812004,1769,120
1,0,2001002,1410,75
1,0,2001003,1410,90
1,0,2001004,1600,85
1,0,2001005,1400,75
1,0,2001006,1400,75
1,0,2001007,1390,75
1,0,2006001,1400,85
1,0,2006003,1410,85
1,0,2021001,1400,85
1,1,2101001,1998,110
1,1,2101002,1998,110
1,1,2101003,1500,95
1,1,2101004,1500,95
1,0,2101005,1500,95
1,0,2101006,1500,80
1,0,2101007,1500,89
1,1,2101010,1998,110
1,0,2101013,1500,100
1,1,2101014,1500,80
1,1,2101015,1998,110
1,0,2101016,798,41
1,0,2101017,798,41
1,1,2101018,1800,115
1,1,2101019,1800,115
1,0,2101020,1500,100
1,0,2101021,1500,80
1,0,2101022,1500,80
1,1,2101023,1500,100
1,0,2101026,1500,86
1,1,2101028,2000,106
1,1,2101029,1500,86
1,0,2101031,1500,86
1,1,2101032,1800,130
1,0,2101033,1800,130
1,0,2101035,1500,86
1,1,2101036,1500,86
1,1,2101037,1500,86
1,0,2101039,796,45
1,1,2101040,1500,86
1,0,2101043,799,45
1,1,2101051,3200,220
1,1,2101053,2000,106
1,0,2101054,1500,85
1,1,2101055,2000,126
1,1,2101056,2000,126
1,1,2101057,1800,110
1,0,2101058,796,45
1,1,2101060,1500,105
1,1,2101061,1600,85
1,1,2101068,2000,127
1,1,2101069,2000,127
1,1,2101071,1000,45
1,1,2101073,1500,86
1,1,2101075,1998,110
1,1,2101076,1598,106
1,0,2103001,11050,170
1,1,2103081,11051,286
1,0,2103082,7640,247
1,0,2103083,3757,170
1,0,2106002,796,50
1,1,2106004,1800,130
1,0,2106005,800,50
1,0,2107001,796,55
1,0,2107002,800,50
1,1,2108001,2900,96
1,1,2108002,2300,138
1,1,2108003,3199,220
1,1,2108004,3199,220
1,1,2108007,2900,120
1,1,2110001,11051,340
1,1,2111001,14618,414
1,0,2112001,800,50
1,0,2120001,800,50
1,0,2120002,800,50
1,0,2122001,14618,413
1,1,2122002,10964,420
1,1,2122003,11051,340
1,0,2126001,11051,335
1,1,2126002,11051,335
1,1,2126003,11051,335
1,1,2126004,14618,414
1,1,2126005,10964,404
1,0,2201003,1000,53
1,1,2201006,1589,92
1,1,2201007,1589,92
1,1,2201008,1300,65
1,0,2201009,1300,65
1,1,2201011,1500,90
1,1,2201012,1000,58
1,1,2201013,1300,75
1,1,2201014,1300,75
1,1,2201015,1300,70
1,0,2201021,1000,58
1,0,2201022,1300,75
1,1,2201024,1298,90
1,1,2201025,1298,90
1,1,2201027,1298,86
1,1,2201028,1495,102
1,1,2201029,1495,104
1,1,2201030,1495,104
1,1,2201031,1495,102
1,0,2203001,3660,115
1,0,2203002,3660,115
1,0,2203004,4104,136
1,0,2203005,4104,136
1,0,2203007,4104,136
0,0,2203008,4104,136
1,0,2203009,2237,0
1,0,2204003,2237,0
1,0,2204004,3660,115
1,0,2204005,2765,73
1,0,2204006,3660,102
0,0,2204007,4104,136
0,0,2204008,4104,136
1,0,2204015,3000,0
1,0,2204016,3000,0
1,1,2206005,1500,70
1,1,2206007,1500,75
1,0,2206010,800,50
1,0,2206019,1298,86
1,0,2206020,1298,86
1,0,2208001,2500,0
1,0,2208010,1600,0
1,0,2208011,1600,0
1,0,2208016,1600,87
1,0,2208017,1600,87
1,0,2208028,1600,84
1,0,2208029,2237,110
1,0,2208030,2200,110
1,0,2208032,1600,84
1,1,2208033,2200,110
1,1,2208034,1600,84
1,1,2208035,1298,86
1,1,2208039,1298,86
1,1,2208040,2800,120
1,0,2208043,1298,86
1,0,2208044,1600,84
1,0,2208045,1298,86
1,1,2208047,1495,104
1,1,2208048,1495,104
1,1,2208049,1495,104
1,0,2208050,2800,0
1,0,2208051,2800,88
1,1,2208052,1495,104
1,1,2208053,1495,105
1,0,2208054,1495,104
1,1,2208055,1495,104
1,1,2208056,1495,104
1,0,2210001,3660,115
0,0,2210002,4104,136
0,0,2210003,4104,136
1,0,2211003,2765,73
1,0,2211004,3660,115
1,0,2211005,2237,0
1,0,2211006,3660,102
1,0,2211007,4104,136
0,0,2211009,4104,136
1,0,2212001,3000,0
1,0,2212002,3000,0
1,0,2212003,3660,115
1,0,2212004,2237,0
1,0,2212005,2765,73
1,0,2212006,3660,102
1,0,2212007,4104,136
1,0,2212009,4104,136
1,0,2212080,2237,0
1,0,2212081,3660,102
1,0,2212082,3660,115
1,0,2212083,2765,73
0,0,2212084,4104,136
