"Codigo","Marca","Peso"
1603022,"CHEVROLET",4595
1603023,"CHEVROLET",4595
1603024,"CHEVROLET",5300
1603027,"CHEVROLET",1670
1603029,"CHEVROLET",4330
1603030,"CHEVROLET",4330
1603032,"CHEVROLET",5550
1603035,"CHEVROLET",2205
1603036,"CHEVROLET",2180
1603037,"CHEVROLET",12000
1603038,"CHEVROLET",2205
1603040,"CHEVROLET",2100
1603080,"CHEVROLET",4595
1603081,"CHEVROLET",13500
1603084,"CHEVROLET",5310
1603100,"CHEVROLET",1540
1603103,"CHEVROLET",2180
1603104,"CHEVROLET",2205
1603105,"CHEVROLET",2205
1603106,"CHEVROLET",2205
1603108,"CHEVROLET",2205
1603109,"CHEVROLET",2205
1603110,"CHEVROLET",2205
1603111,"CHEVROLET",4920
1603112,"CHEVROLET",1050
1603113,"CHEVROLET",1540
1603114,"CHEVROLET",1540
1603115,"CHEVROLET",2850
1603116,"CHEVROLET",2495
1603117,"CHEVROLET",2315
1603118,"CHEVROLET",1715
1603119,"CHEVROLET",2315
1603120,"CHEVROLET",2495
1603121,"CHEVROLET",2850
1603122,"CHEVROLET",1670
1603123,"CHEVROLET",1715
1603124,"CHEVROLET",2430
1603125,"CHEVROLET",3030
1603126,"CHEVROLET",2430
1603127,"CHEVROLET",2205
1603128,"CHEVROLET",2670
1603129,"CHEVROLET",2524
1603130,"CHEVROLET",0
1603131,"CHEVROLET",0
1603132,"CHEVROLET",2383
1603133,"CHEVROLET",1928
1603134,"CHEVROLET",1928
1603135,"CHEVROLET",2505
1603136,"CHEVROLET",2315
1603137,"CHEVROLET",2383
1603138,"CHEVROLET",2383
1603139,"CHEVROLET",3030
1603140,"CHEVROLET",2462
1603141,"CHEVROLET",2524
1604001,"CHEVROLET",4900
1604002,"CHEVROLET",0
1604003,"CHEVROLET",2067
1604004,"CHEVROLET",12295
1604005,"CHEVROLET",4920
1604006,"CHEVROLET",4920
1604007,"CHEVROLET",5000
1604008,"CHEVROLET",5000
1604017,"CHEVROLET",6770
1604018,"CHEVROLET",2540
1604019,"CHEVROLET",2540
1604021,"CHEVROLET",2067
1604022,"CHEVROLET",4900
1604024,"CHEVROLET",5300
1604025,"CHEVROLET",5325
1604026,"CHEVROLET",1750
1604027,"CHEVROLET",4990
1604030,"CHEVROLET",1435
1604033,"CHEVROLET",2540
1604039,"CHEVROLET",1670
1604042,"CHEVROLET",6850
1604047,"CHEVROLET",2385
1604048,"CHEVROLET",2570
1604051,"CHEVROLET",3665
1604054,"CHEVROLET",2385
1604056,"CHEVROLET",1435
1604058,"CHEVROLET",1670
1604062,"CHEVROLET",1750
1604063,"CHEVROLET",4355
1604064,"CHEVROLET",4985
1604065,"CHEVROLET",1435
1604066,"CHEVROLET",4315
1604067,"CHEVROLET",2540
1604068,"CHEVROLET",0
1604069,"CHEVROLET",2385
1604070,"CHEVROLET",2570
1604071,"CHEVROLET",5015
1604072,"CHEVROLET",3120
1604073,"CHEVROLET",2090
1604074,"CHEVROLET",2665
1604075,"CHEVROLET",2260
1604076,"CHEVROLET",1675
1604077,"CHEVROLET",2805
1604078,"CHEVROLET",7155
1604079,"CHEVROLET",5300
1604080,"CHEVROLET",2030
1604081,"CHEVROLET",1832
1604082,"CHEVROLET",2833
1604083,"CHEVROLET",2718
1604084,"CHEVROLET",3281
1604085,"CHEVROLET",1975
1604086,"CHEVROLET",4725
1604087,"CHEVROLET",2114
1604088,"CHEVROLET",5455
1604089,"CHEVROLET",2333
1604090,"CHEVROLET",2051
1604091,"CHEVROLET",2164
1604092,"CHEVROLET",7110
1604093,"CHEVROLET",1902
1604094,"CHEVROLET",2833
1604095,"CHEVROLET",2718
1604096,"CHEVROLET",1882
1604097,"CHEVROLET",2164
1604098,"CHEVROLET",2214
1606009,"CHEVROLET",2380
1606011,"CHEVROLET",1813
1606034,"CHEVROLET",1593
1606035,"CHEVROLET",2400
1606036,"CHEVROLET",4000
1606037,"CHEVROLET",3800
1606038,"CHEVROLET",1800
1606039,"CHEVROLET",1800
1606043,"CHEVROLET",2400
1606044,"CHEVROLET",2837
1606046,"CHEVROLET",2400
1606054,"CHEVROLET",1020
1606055,"CHEVROLET",1040
1606060,"CHEVROLET",1677
1606063,"CHEVROLET",1800
1606072,"CHEVROLET",1750
1606085,"CHEVROLET",1050
1606086,"CHEVROLET",2656
1606091,"CHEVROLET",770
1606100,"CHEVROLET",770
1606194,"CHEVROLET",2475
1606196,"CHEVROLET",1330
1606197,"CHEVROLET",1805
1606198,"CHEVROLET",0
1606199,"CHEVROLET",1355
1606200,"CHEVROLET",1820
1606202,"CHEVROLET",1800
1606203,"CHEVROLET",1800
1606204,"CHEVROLET",2543
1606205,"CHEVROLET",2233
1606206,"CHEVROLET",2139
1606207,"CHEVROLET",2478
1606208,"CHEVROLET",1095
1606209,"CHEVROLET",1095
1606210,"CHEVROLET",0
1606211,"CHEVROLET",1720
1606212,"CHEVROLET",2295
1606213,"CHEVROLET",1720
1606214,"CHEVROLET",2200
1606215,"CHEVROLET",1732
1606216,"CHEVROLET",2789
1606217,"CHEVROLET",2261
1606218,"CHEVROLET",0
1606219,"CHEVROLET",1125
1606220,"CHEVROLET",1125
1606221,"CHEVROLET",1766
1606222,"CHEVROLET",1324
1606223,"CHEVROLET",1354
1606224,"CHEVROLET",1373
1606225,"CHEVROLET",1690
1606226,"CHEVROLET",2789
1606227,"CHEVROLET",2930
1606228,"CHEVROLET",1180
1606229,"CHEVROLET",1395
1606230,"CHEVROLET",2196
1606231,"CHEVROLET",1395
1606232,"CHEVROLET",1395
1606233,"CHEVROLET",1324
1606234,"CHEVROLET",1180
1606235,"CHEVROLET",1324
1607004,"CHEVROLET",740
1607005,"CHEVROLET",2400
1607008,"CHEVROLET",1055
1607009,"CHEVROLET",2224
1607010,"CHEVROLET",1125
1607011,"CHEVROLET",1125
1607012,"CHEVROLET",1125
1608005,"CHEVROLET",1800
1608006,"CHEVROLET",1800
1608007,"CHEVROLET",1800
1608008,"CHEVROLET",1400
1608009,"CHEVROLET",1400
1608010,"CHEVROLET",1800
1608012,"CHEVROLET",1030
1608013,"CHEVROLET",1961
1608014,"CHEVROLET",2150
1608015,"CHEVROLET",1961
1608016,"CHEVROLET",1240
1608017,"CHEVROLET",2300
1608018,"CHEVROLET",1400
1608019,"CHEVROLET",1900
1608021,"CHEVROLET",1030
1608022,"CHEVROLET",1900
1608023,"CHEVROLET",1800
1608025,"CHEVROLET",1215
1608026,"CHEVROLET",1355
1608028,"CHEVROLET",1405
1608030,"CHEVROLET",1425
1608032,"CHEVROLET",2500
1608035,"CHEVROLET",2800
1608036,"CHEVROLET",1680
1608044,"CHEVROLET",2253
1608046,"CHEVROLET",1962
1608047,"CHEVROLET",2674
1608048,"CHEVROLET",2948
1608049,"CHEVROLET",1805
1608050,"CHEVROLET",1700
1608051,"CHEVROLET",1790
1608052,"CHEVROLET",1826
1608053,"CHEVROLET",1801
1608054,"CHEVROLET",2674
1608055,"CHEVROLET",2750
1608056,"CHEVROLET",2750
1608057,"CHEVROLET",0
1608058,"CHEVROLET",2820
1610001,"CHEVROLET",0
1610002,"CHEVROLET",4920
1610003,"CHEVROLET",4920
1610004,"CHEVROLET",5000
1610005,"CHEVROLET",5000
1610006,"CHEVROLET",0
1610008,"CHEVROLET",2067
1610010,"CHEVROLET",6770
1610012,"CHEVROLET",4900
1610013,"CHEVROLET",12295
1610014,"CHEVROLET",4990
1610015,"CHEVROLET",2385
1610016,"CHEVROLET",5325
1610017,"CHEVROLET",2067
1610018,"CHEVROLET",4900
1610019,"CHEVROLET",1750
1610020,"CHEVROLET",6850
1610022,"CHEVROLET",5300
1610023,"CHEVROLET",4315
1610024,"CHEVROLET",4985
1610027,"CHEVROLET",2540
1610031,"CHEVROLET",3665
1610032,"CHEVROLET",5000
1610033,"CHEVROLET",2385
1610034,"CHEVROLET",2540
1610035,"CHEVROLET",1670
1610036,"CHEVROLET",5325
1610037,"CHEVROLET",2385
1610038,"CHEVROLET",2540
1610039,"CHEVROLET",2385
1610040,"CHEVROLET",2540
1610041,"CHEVROLET",2540
1610042,"CHEVROLET",4355
1610043,"CHEVROLET",6770
1610044,"CHEVROLET",4900
1610045,"CHEVROLET",4355
1610046,"CHEVROLET",6850
1610047,"CHEVROLET",2540
1610048,"CHEVROLET",2540
1610049,"CHEVROLET",4985
1610050,"CHEVROLET",3665
1610051,"CHEVROLET",2385
1610052,"CHEVROLET",5015
1610053,"CHEVROLET",2570
1610054,"CHEVROLET",2570
1610055,"CHEVROLET",3120
1610056,"CHEVROLET",4990
1610057,"CHEVROLET",2665
1610058,"CHEVROLET",2665
1610059,"CHEVROLET",2090
1610060,"CHEVROLET",2805
1610061,"CHEVROLET",2805
1610062,"CHEVROLET",7155
1610063,"CHEVROLET",5300
1610064,"CHEVROLET",1750
1610065,"CHEVROLET",3120
1610066,"CHEVROLET",2260
1610067,"CHEVROLET",2030
1610068,"CHEVROLET",5015
1610069,"CHEVROLET",5300
1610070,"CHEVROLET",3281
1610071,"CHEVROLET",2718
1610072,"CHEVROLET",2718
1610073,"CHEVROLET",4725
1610074,"CHEVROLET",2833
1610075,"CHEVROLET",2833
1610076,"CHEVROLET",5455
1610077,"CHEVROLET",4725
1610078,"CHEVROLET",7110
1610079,"CHEVROLET",2164
1610080,"CHEVROLET",7155
1610081,"CHEVROLET",3281
1611027,"CHEVROLET",1235
1611031,"CHEVROLET",2385
1611039,"CHEVROLET",2205
1611043,"CHEVROLET",1700
1611045,"CHEVROLET",4920
1611047,"CHEVROLET",4595
1611049,"CHEVROLET",2067
1611050,"CHEVROLET",1750
1611052,"CHEVROLET",4990
1611053,"CHEVROLET",1235
1611054,"CHEVROLET",1435
1611055,"CHEVROLET",4985
1611056,"CHEVROLET",5325
1611057,"CHEVROLET",0
1611058,"CHEVROLET",5550
1611059,"CHEVROLET",1550
1611062,"CHEVROLET",1670
1611064,"CHEVROLET",1415
1611065,"CHEVROLET",3665
1611066,"CHEVROLET",6850
1611067,"CHEVROLET",1750
1611068,"CHEVROLET",2180
1611080,"CHEVROLET",4920
1611081,"CHEVROLET",6850
1611083,"CHEVROLET",2570
1611084,"CHEVROLET",4315
1611085,"CHEVROLET",4355
1611086,"CHEVROLET",4235
1611087,"CHEVROLET",2540
1611089,"CHEVROLET",2540
1611090,"CHEVROLET",2540
1611091,"CHEVROLET",2385
1611092,"CHEVROLET",1435
1611093,"CHEVROLET",1435
1611094,"CHEVROLET",5000
1611095,"CHEVROLET",1310
1611096,"CHEVROLET",1415
1611097,"CHEVROLET",4920
1611098,"CHEVROLET",5300
1611099,"CHEVROLET",4900
1611100,"CHEVROLET",4850
1611101,"CHEVROLET",4330
1611102,"CHEVROLET",5310
1611103,"CHEVROLET",2067
1611104,"CHEVROLET",2540
1611105,"CHEVROLET",0
1611106,"CHEVROLET",6770
1611107,"CHEVROLET",2385
1611108,"CHEVROLET",4935
1611109,"CHEVROLET",2205
1611110,"CHEVROLET",1670
1611111,"CHEVROLET",2205
1611112,"CHEVROLET",0
1611114,"CHEVROLET",2570
1611115,"CHEVROLET",1685
1611116,"CHEVROLET",3120
1611117,"CHEVROLET",5015
1611118,"CHEVROLET",2090
1611119,"CHEVROLET",1675
1611120,"CHEVROLET",2665
1611121,"CHEVROLET",2260
1611122,"CHEVROLET",2030
1611123,"CHEVROLET",4910
1611124,"CHEVROLET",2805
1611125,"CHEVROLET",6855
1611126,"CHEVROLET",7155
1611127,"CHEVROLET",5300
1611128,"CHEVROLET",1715
1611129,"CHEVROLET",2315
1611130,"CHEVROLET",2383
1611131,"CHEVROLET",2164
1611132,"CHEVROLET",3281
1611133,"CHEVROLET",2333
1611134,"CHEVROLET",2833
1611135,"CHEVROLET",2670
1611136,"CHEVROLET",2524
1611137,"CHEVROLET",1928
1611138,"CHEVROLET",2114
1611139,"CHEVROLET",2718
1611140,"CHEVROLET",3030
1611141,"CHEVROLET",2850
1611142,"CHEVROLET",0
1611143,"CHEVROLET",0
1611144,"CHEVROLET",1832
1611145,"CHEVROLET",1975
1611146,"CHEVROLET",4725
1611147,"CHEVROLET",5454
1611148,"CHEVROLET",5455
1611149,"CHEVROLET",2669
1611150,"CHEVROLET",2505
1611151,"CHEVROLET",2051
1611152,"CHEVROLET",7110
1611153,"CHEVROLET",7110
1611154,"CHEVROLET",1902
1611155,"CHEVROLET",2788
1611156,"CHEVROLET",1455
1611157,"CHEVROLET",2833
1611158,"CHEVROLET",2718
1611159,"CHEVROLET",1882
1611160,"CHEVROLET",2214
1611161,"CHEVROLET",2462
1611162,"CHEVROLET",2699
1611163,"CHEVROLET",2164
1612002,"CHEVROLET",0
1612003,"CHEVROLET",2500
1612005,"CHEVROLET",2067
1612006,"CHEVROLET",2067
1612007,"CHEVROLET",4920
1612008,"CHEVROLET",4920
1612009,"CHEVROLET",4920
1612011,"CHEVROLET",5000
1612012,"CHEVROLET",5000
1612013,"CHEVROLET",5000
1612014,"CHEVROLET",4920
1612016,"CHEVROLET",1700
1612017,"CHEVROLET",4900
1612018,"CHEVROLET",1820
1612022,"CHEVROLET",6770
1612031,"CHEVROLET",1280
1612032,"CHEVROLET",1320
1612035,"CHEVROLET",0
1612037,"CHEVROLET",6770
1612039,"CHEVROLET",2540
1612040,"CHEVROLET",2540
1612041,"CHEVROLET",2540
1612042,"CHEVROLET",2540
1612046,"CHEVROLET",2067
1612050,"CHEVROLET",12295
1612051,"CHEVROLET",1280
1612052,"CHEVROLET",4900
1612054,"CHEVROLET",5300
1612055,"CHEVROLET",1700
1612056,"CHEVROLET",1750
1612058,"CHEVROLET",5325
1612060,"CHEVROLET",4990
1612061,"CHEVROLET",1435
1612062,"CHEVROLET",1235
1612063,"CHEVROLET",1200
1612064,"CHEVROLET",1235
1612066,"CHEVROLET",2385
1612067,"CHEVROLET",1550
1612068,"CHEVROLET",1750
1612069,"CHEVROLET",4985
1612071,"CHEVROLET",1670
1612073,"CHEVROLET",2385
1612075,"CHEVROLET",1310
1612076,"CHEVROLET",1415
1612077,"CHEVROLET",2067
1612081,"CHEVROLET",6850
1612083,"CHEVROLET",1415
1612084,"CHEVROLET",1435
1612085,"CHEVROLET",1670
1612090,"CHEVROLET",4990
1612091,"CHEVROLET",5300
1612092,"CHEVROLET",5325
1612093,"CHEVROLET",1435
1612094,"CHEVROLET",2385
1612095,"CHEVROLET",1435
1612096,"CHEVROLET",1670
1612097,"CHEVROLET",3665
1612099,"CHEVROLET",2570
1612100,"CHEVROLET",4355
1612101,"CHEVROLET",2570
1612102,"CHEVROLET",4985
1612103,"CHEVROLET",4315
1612104,"CHEVROLET",3665
1612107,"CHEVROLET",2570
1612108,"CHEVROLET",1750
1612110,"CHEVROLET",1435
1612111,"CHEVROLET",1415
1612112,"CHEVROLET",2540
1612113,"CHEVROLET",2540
1612114,"CHEVROLET",1670
1612115,"CHEVROLET",1765
1612116,"CHEVROLET",1310
1612117,"CHEVROLET",1235
1612118,"CHEVROLET",1670
1612119,"CHEVROLET",2540
1612120,"CHEVROLET",2540
1612121,"CHEVROLET",4355
1612122,"CHEVROLET",2385
1612123,"CHEVROLET",2385
1612124,"CHEVROLET",1415
1612125,"CHEVROLET",1310
1612126,"CHEVROLET",1765
1612127,"CHEVROLET",1200
1612128,"CHEVROLET",1685
1612129,"CHEVROLET",2570
1612130,"CHEVROLET",6850
1612131,"CHEVROLET",3120
1612132,"CHEVROLET",3120
1612133,"CHEVROLET",5015
1612134,"CHEVROLET",5015
1612135,"CHEVROLET",1675
1612136,"CHEVROLET",2090
1612137,"CHEVROLET",1675
1612138,"CHEVROLET",2665
1612139,"CHEVROLET",2090
1612140,"CHEVROLET",2030
1612141,"CHEVROLET",2260
1612142,"CHEVROLET",1310
1612143,"CHEVROLET",2805
1612144,"CHEVROLET",2805
1612145,"CHEVROLET",2665
1612146,"CHEVROLET",2260
1612147,"CHEVROLET",7155
1612148,"CHEVROLET",5300
1612149,"CHEVROLET",5300
1612150,"CHEVROLET",1825
1612151,"CHEVROLET",1550
1612152,"CHEVROLET",2030
1612153,"CHEVROLET",1975
1612154,"CHEVROLET",2833
1612155,"CHEVROLET",2718
1612156,"CHEVROLET",1832
1612157,"CHEVROLET",1825
1612158,"CHEVROLET",2718
1612159,"CHEVROLET",3281
1612160,"CHEVROLET",2333
1612161,"CHEVROLET",1832
1612162,"CHEVROLET",4725
1612163,"CHEVROLET",3281
1612164,"CHEVROLET",2114
1612165,"CHEVROLET",5455
1612166,"CHEVROLET",2385
1612167,"CHEVROLET",2833
1612168,"CHEVROLET",2164
1612169,"CHEVROLET",1105
1612170,"CHEVROLET",4900
1612171,"CHEVROLET",2114
1612172,"CHEVROLET",2333
1612173,"CHEVROLET",1105
1612174,"CHEVROLET",2164
1612175,"CHEVROLET",1455
1612176,"CHEVROLET",2718
1612177,"CHEVROLET",1882
1612178,"CHEVROLET",1902
1612179,"CHEVROLET",2833
1612180,"CHEVROLET",2051
1612181,"CHEVROLET",1882
1612182,"CHEVROLET",2214
1612183,"CHEVROLET",2833
1620003,"CHEVROLET",0
1620012,"CHEVROLET",1700
1620014,"CHEVROLET",1700
1620016,"CHEVROLET",1700
1620020,"CHEVROLET",1700
1620022,"CHEVROLET",1700
1620040,"CHEVROLET",1280
1620041,"CHEVROLET",1280
1620042,"CHEVROLET",1280
1620043,"CHEVROLET",1280
1620046,"CHEVROLET",1750
1620052,"CHEVROLET",1850
1620054,"CHEVROLET",1620
1620055,"CHEVROLET",1750
1620057,"CHEVROLET",2543
1620058,"CHEVROLET",1850
1620059,"CHEVROLET",1850
1620060,"CHEVROLET",1850
1620061,"CHEVROLET",1850
1620062,"CHEVROLET",1235
1620063,"CHEVROLET",1850
1620064,"CHEVROLET",1235
1620066,"CHEVROLET",1850
1620067,"CHEVROLET",1850
1620068,"CHEVROLET",675
1620072,"CHEVROLET",1550
1620074,"CHEVROLET",1677
1620077,"CHEVROLET",1860
1620080,"CHEVROLET",1700
1620085,"CHEVROLET",1700
1620087,"CHEVROLET",1850
1620088,"CHEVROLET",1883
1620089,"CHEVROLET",1851
1620093,"CHEVROLET",1851
1620094,"CHEVROLET",1850
1620096,"CHEVROLET",1677
1620097,"CHEVROLET",1750
1620100,"CHEVROLET",1550
1620101,"CHEVROLET",1450
1620102,"CHEVROLET",1685
1620103,"CHEVROLET",1550
1620104,"CHEVROLET",1685
1620106,"CHEVROLET",1706
1620107,"CHEVROLET",1450
1620111,"CHEVROLET",1750
1620112,"CHEVROLET",1851
1620114,"CHEVROLET",1620
1620117,"CHEVROLET",2024
1620118,"CHEVROLET",1310
1620119,"CHEVROLET",1310
1620120,"CHEVROLET",1415
1620121,"CHEVROLET",1765
1620122,"CHEVROLET",1765
1620123,"CHEVROLET",1550
1620124,"CHEVROLET",950
1620125,"CHEVROLET",1825
1620126,"CHEVROLET",1615
1620127,"CHEVROLET",1825
1620128,"CHEVROLET",1825
1620129,"CHEVROLET",1105
1620130,"CHEVROLET",1105
1620131,"CHEVROLET",0
1621001,"CHEVROLET",1750
1621002,"CHEVROLET",1750
1621004,"CHEVROLET",1750
1621005,"CHEVROLET",1750
1621006,"CHEVROLET",1750
1621007,"CHEVROLET",1750
1621015,"CHEVROLET",1345
1621016,"CHEVROLET",1345
1621020,"CHEVROLET",1850
1621021,"CHEVROLET",1345
1621023,"CHEVROLET",1345
1621024,"CHEVROLET",1645
1621025,"CHEVROLET",1645
1621027,"CHEVROLET",1800
1621031,"CHEVROLET",1850
1621034,"CHEVROLET",1750
1621037,"CHEVROLET",1535
1621040,"CHEVROLET",1750
1621047,"CHEVROLET",1750
1621048,"CHEVROLET",1750
1621050,"CHEVROLET",2533
1621082,"CHEVROLET",2659
1621083,"CHEVROLET",1850
1621084,"CHEVROLET",1535
1621085,"CHEVROLET",1770
1621086,"CHEVROLET",1680
1621087,"CHEVROLET",1770
1621088,"CHEVROLET",1850
1621089,"CHEVROLET",2559
1621090,"CHEVROLET",1905
1621091,"CHEVROLET",1760
1621092,"CHEVROLET",1905
1622002,"CHEVROLET",0
1622004,"CHEVROLET",0
1622007,"CHEVROLET",8930
1622009,"CHEVROLET",11793
1622010,"CHEVROLET",5000
1622012,"CHEVROLET",4990
1622013,"CHEVROLET",4920
1622014,"CHEVROLET",4985
1622015,"CHEVROLET",4850
1622017,"CHEVROLET",6800
1622081,"CHEVROLET",4920
1622082,"CHEVROLET",8500
1622083,"CHEVROLET",6991
1622084,"CHEVROLET",4910
1626002,"CHEVROLET",4920
1626003,"CHEVROLET",5000
1626004,"CHEVROLET",4920
1626005,"CHEVROLET",0
1626008,"CHEVROLET",2385
1626010,"CHEVROLET",6770
1626011,"CHEVROLET",4850
1626012,"CHEVROLET",4850
1626013,"CHEVROLET",4900
1626015,"CHEVROLET",4990
1626017,"CHEVROLET",5000
1626019,"CHEVROLET",4920
1626082,"CHEVROLET",1750
1626083,"CHEVROLET",6850
1626084,"CHEVROLET",6991
1626085,"CHEVROLET",4235
1626086,"CHEVROLET",4985
1626087,"CHEVROLET",4920
1626088,"CHEVROLET",6850
1626089,"CHEVROLET",4935
1626090,"CHEVROLET",0
1626091,"CHEVROLET",2540
1626092,"CHEVROLET",5325
1626093,"CHEVROLET",4910
1626094,"CHEVROLET",2570
1626095,"CHEVROLET",2665
1626096,"CHEVROLET",5015
1626097,"CHEVROLET",6855
1626098,"CHEVROLET",2805
1626099,"CHEVROLET",5300
1626100,"CHEVROLET",3665
1626101,"CHEVROLET",2260
1626102,"CHEVROLET",2030
1626103,"CHEVROLET",3120
1626104,"CHEVROLET",2540
1626105,"CHEVROLET",4725
1626106,"CHEVROLET",7155
1626107,"CHEVROLET",5454
1626108,"CHEVROLET",7110
1626109,"CHEVROLET",2788
1626110,"CHEVROLET",3281
1701002,"CHRYSLER",1298
1701006,"CHRYSLER",1445
1701007,"CHRYSLER",1573
1701009,"CHRYSLER",1702
1701010,"CHRYSLER",1445
1701011,"CHRYSLER",1683
1701012,"CHRYSLER",1979
1701013,"CHRYSLER",1562
1701014,"CHRYSLER",1875
1706001,"CHRYSLER",1682
1706002,"CHRYSLER",1968
1706004,"CHRYSLER",0
1706005,"CHRYSLER",1923
1706006,"CHRYSLER",1751
1706008,"CHRYSLER",3500
1706009,"CHRYSLER",1930
1706056,"CHRYSLER",2150
1706057,"CHRYSLER",2150
1706058,"CHRYSLER",2032
1706059,"CHRYSLER",1851
1706060,"CHRYSLER",1842
1706061,"CHRYSLER",1966
1801009,"CITROEN",1280
1801010,"CITROEN",1360
1801011,"CITROEN",1444
1801012,"CITROEN",1065
1801013,"CITROEN",1012
1801014,"CITROEN",1012
1801015,"CITROEN",1426
1801016,"CITROEN",1426
1801018,"CITROEN",1150
1801020,"CITROEN",1450
1801021,"CITROEN",1200
1801022,"CITROEN",1450
1801023,"CITROEN",1405
1801024,"CITROEN",1426
1801025,"CITROEN",1400
1801026,"CITROEN",860
1801027,"CITROEN",920
1801028,"CITROEN",988
1801029,"CITROEN",935
1801031,"CITROEN",1250
1801032,"CITROEN",1320
1801034,"CITROEN",1250
1801036,"CITROEN",1496
1801037,"CITROEN",1286
1801042,"CITROEN",1450
1801043,"CITROEN",1450
1801044,"CITROEN",1200
1801045,"CITROEN",1250
1801046,"CITROEN",1400
1801049,"CITROEN",1300
1801050,"CITROEN",1448
1801052,"CITROEN",920
1801054,"CITROEN",1589
1801060,"CITROEN",1250
1801061,"CITROEN",1250
1801062,"CITROEN",1089
1801063,"CITROEN",1089
1801065,"CITROEN",944
1801070,"CITROEN",1200
1801072,"CITROEN",1200
1801073,"CITROEN",1262
1801074,"CITROEN",1075
1801077,"CITROEN",1292
1801078,"CITROEN",1274
1801079,"CITROEN",1071
1801081,"CITROEN",1450
1801082,"CITROEN",1468
1801084,"CITROEN",1350
1801086,"CITROEN",1448
1801087,"CITROEN",1280
1801088,"CITROEN",0
1801089,"CITROEN",0
1801090,"CITROEN",991
1801091,"CITROEN",991
1801092,"CITROEN",1123
1801093,"CITROEN",1306
1801094,"CITROEN",1326
1801095,"CITROEN",1791
1801096,"CITROEN",1388
1801097,"CITROEN",1448
1801098,"CITROEN",1375
1801099,"CITROEN",1030
1801100,"CITROEN",1165
1801101,"CITROEN",1135
1801102,"CITROEN",0
1801103,"CITROEN",0
1801104,"CITROEN",1589
1801105,"CITROEN",1270
1801106,"CITROEN",0
1801107,"CITROEN",0
1801108,"CITROEN",0
1801109,"CITROEN",1284
1801110,"CITROEN",1420
1801111,"CITROEN",1165
1801112,"CITROEN",1156
1801113,"CITROEN",1165
1801114,"CITROEN",1165
1801115,"CITROEN",1090
1801116,"CITROEN",1135
1801117,"CITROEN",1135
1801118,"CITROEN",1050
1801119,"CITROEN",1050
1801120,"CITROEN",1240
1801121,"CITROEN",975
1801122,"CITROEN",1185
1801123,"CITROEN",1185
1801124,"CITROEN",1090
1801125,"CITROEN",1090
1803002,"CITROEN",2350
1803003,"CITROEN",2350
1803004,"CITROEN",2350
1803005,"CITROEN",2005
1803006,"CITROEN",0
1806005,"CITROEN",1400
1806006,"CITROEN",1300
1806008,"CITROEN",1426
1806009,"CITROEN",1426
1806010,"CITROEN",1400
1806011,"CITROEN",1071
1806012,"CITROEN",1450
1806013,"CITROEN",1163
1806014,"CITROEN",1400
1806015,"CITROEN",1200
1806018,"CITROEN",1163
1806020,"CITROEN",1163
1806021,"CITROEN",1681
1806022,"CITROEN",1543
1806023,"CITROEN",1250
1806024,"CITROEN",1600
1806025,"CITROEN",1600
1806026,"CITROEN",1163
1806027,"CITROEN",1600
1806028,"CITROEN",1313
1806029,"CITROEN",1360
1806030,"CITROEN",1323
1806031,"CITROEN",1405
1807001,"CITROEN",0
1807002,"CITROEN",0
1807003,"CITROEN",1077
1807004,"CITROEN",1077
1807005,"CITROEN",1163
1807006,"CITROEN",1163
1807007,"CITROEN",2005
1807008,"CITROEN",1163
1807009,"CITROEN",1395
1812001,"CITROEN",1750
1812003,"CITROEN",1750
1812004,"CITROEN",1850
2001002,"DACIA",1250
2001003,"DACIA",1200
2001004,"DACIA",1200
2001005,"DACIA",1180
2001006,"DACIA",0
2001007,"DACIA",1180
2006001,"DACIA",1450
2006003,"DACIA",1750
